;Chain;Brand;Week;UnitSales;PricePU;PricePL;BasePricePU;BasePricePL;FeatOnly;DispOnly;FeatDisp;Average weekly COVID cases;Weekly holiday dummy;Average weekly temperature
4585;Coop;Slimpie;9;3444;1.85;3.32;1.91;3.57;0;0;0;0;0;96.1428571428571
4586;Coop;Slimpie;10;3653;1.85;3.32;1.89;3.43;0;0;0;0;0;110.142857142857
4587;Coop;Slimpie;11;3909;1.85;3.32;1.86;3.31;0;0;0;0;0;138.714285714286
4588;Coop;Slimpie;12;3751;1.85;3.31;1.88;3.44;0;0;0;0;0;127
4589;Coop;Slimpie;13;3883;1.85;3.31;1.85;3.29;0;0;0;0;0;175
4590;Coop;Slimpie;14;3890;1.85;3.32;1.84;3.28;0;0;0;0;0;145.142857142857
4591;Coop;Slimpie;15;13182;1.49;2.67;1.85;3.28;94;0;76;0;1;143.714285714286
4592;Coop;Slimpie;16;3358;1.86;3.37;1.85;3.32;0;0;0;0;1;114.571428571429
4593;Coop;Slimpie;17;3235;1.86;3.36;1.86;3.38;0;3;0;0;1;116.142857142857
4594;Coop;Slimpie;18;3529;1.85;3.35;1.86;3.38;0;0;0;0;1;151
4595;Coop;Slimpie;19;3913;1.85;3.31;1.88;3.38;0;0;0;0;0;177.428571428571
4596;Coop;Slimpie;20;4273;1.85;3.33;1.85;3.3;0;0;0;0;0;215.428571428571
4597;Coop;Slimpie;21;4947;1.87;3.4;1.87;3.36;0;0;0;0;1;242.285714285714
4598;Coop;Slimpie;22;5144;1.87;3.38;1.88;3.46;0;0;0;0;0;246.142857142857
4599;Coop;Slimpie;23;4120;1.85;3.33;1.89;3.4;0;0;0;0;1;205.571428571429
4600;Coop;Slimpie;24;13650;1.51;2.74;1.85;3.29;81;4;64;0;0;225.285714285714
4601;Coop;Slimpie;25;4891;1.87;3.41;1.88;3.51;0;0;0;0;0;267.285714285714
4602;Coop;Slimpie;26;3892;1.86;3.35;1.85;3.31;0;0;0;0;0;209.714285714286
4603;Coop;Slimpie;27;4021;1.87;3.41;1.89;3.51;0;0;0;0;0;238
4604;Coop;Slimpie;28;3891;1.86;3.37;1.86;3.4;0;0;0;0;0;212.285714285714
4605;Coop;Slimpie;29;5291;1.77;3.67;1.85;3.31;74;0;7;0;0;244.142857142857
4606;Coop;Slimpie;30;3755;1.86;3.4;1.86;3.35;0;0;0;0;0;208.285714285714
4607;Coop;Slimpie;31;3552;1.86;3.38;1.84;3.27;0;0;0;0;0;221.571428571429
4608;Coop;Slimpie;32;3314;1.86;3.38;1.86;3.37;0;0;0;0;0;210.857142857143
4609;Coop;Slimpie;33;3435;1.85;3.31;1.86;3.45;0;0;0;0;0;214.714285714286
4610;Coop;Slimpie;34;3940;1.85;3.31;1.84;3.25;0;4;0;0;0;228.142857142857
4611;Coop;Slimpie;35;4170;1.82;3.26;1.85;3.28;0;0;0;0;0;230.571428571429
4612;Coop;Slimpie;36;3698;1.83;3.26;1.89;3.37;0;0;0;0;0;190.857142857143
4613;Coop;Slimpie;37;9588;1.51;2.7;1.83;3.27;48;5;61;0;0;163.857142857143
4614;Coop;Slimpie;38;2995;1.84;3.29;1.85;3.29;0;0;0;0;0;177.714285714286
4615;Coop;Slimpie;39;3050;1.84;3.29;1.84;3.25;0;0;0;0;0;192.714285714286
4616;Coop;Slimpie;40;3069;1.83;3.23;1.86;3.37;0;0;0;0;0;160.285714285714
4617;Coop;Slimpie;41;3118;1.82;3.23;1.83;3.25;0;0;0;0;0;163.142857142857
4618;Coop;Slimpie;42;3161;1.83;3.23;1.82;3.22;0;12;0;0;0;194.714285714286
4619;Coop;Slimpie;43;3233;1.83;3.24;1.88;3.49;0;0;0;0;0;156.857142857143
4620;Coop;Slimpie;44;3153;1.83;3.24;1.82;3.19;0;0;0;0;0;130.714285714286
4621;Coop;Slimpie;45;10496;1.51;2.71;1.83;3.24;52;0;37;0;0;102.142857142857
4622;Coop;Slimpie;46;2805;1.84;3.25;1.83;3.25;0;8;0;0;0;96.2857142857143
4623;Coop;Slimpie;47;3153;1.84;3.27;1.83;3.22;0;0;0;0;0;112
4624;Coop;Slimpie;48;3047;1.83;3.25;1.83;3.25;0;0;0;0;0;53.1428571428571
4625;Coop;Slimpie;49;3114;1.82;3.21;1.85;3.33;0;0;0;0;0;74.1428571428571
4626;Coop;Slimpie;50;3279;1.81;3.18;1.87;3.42;0;0;0;0;0;45.8571428571429
4627;Coop;Slimpie;51;3825;1.81;3.19;1.82;3.18;0;0;0;0;0;84
4628;Coop;Slimpie;52;2410;1.83;3.25;1.81;3.19;0;0;0;0;1;81.2857142857143
4629;Coop;Slimpie;53;2954;1.82;3.22;1.83;3.24;0;0;0;0;1;98.2857142857143
4630;Coop;Slimpie;54;3444;1.82;3.22;1.82;3.21;0;0;0;0;0;57.7142857142857
4631;Coop;Slimpie;55;3514;1.82;3.22;1.81;3.18;0;0;0;0;0;66.8571428571429
4632;Coop;Slimpie;56;3418;1.82;3.23;1.86;3.42;0;0;0;0;0;94.1428571428571
4633;Coop;Slimpie;57;3214;1.83;3.25;1.83;3.26;0;0;0;0;0;79.8571428571429
4634;Coop;Slimpie;58;3243;1.82;3.26;1.83;3.26;0;0;0;0;0;35.4285714285714
4635;Coop;Slimpie;59;3169;1.81;3.24;1.83;3.27;0;0;0;0;0;73.7142857142857
4636;Coop;Slimpie;60;3594;1.81;3.28;1.82;3.27;0;0;0;0;0;45.4285714285714
4637;Coop;Slimpie;61;3120;1.81;3.23;1.81;3.19;0;0;0;0;0;-4.71428571428571
4638;Coop;Slimpie;62;3650;1.82;3.26;1.83;3.3;0;0;0;0;0;108.571428571429
4639;Coop;Slimpie;63;3618;1.81;3.23;1.82;3.24;0;0;0;0;0;93
4640;Coop;Slimpie;64;3604;1.82;3.25;1.81;3.23;0;0;0;0;0;73.5714285714286
4641;Coop;Slimpie;65;3656;1.81;3.23;1.81;3.24;0;0;0;0;1;111
4642;Coop;Slimpie;66;11425;1.54;2.74;1.8;3.21;48;0;70;0;1;139.571428571429
4643;Coop;Slimpie;67;3840;1.75;3.17;1.82;3.25;0;5;0;0;0;176.428571428571
4644;Coop;Slimpie;68;4680;1.71;3.13;1.84;3.34;0;0;0;0;0;218.714285714286
4645;Coop;Slimpie;69;4299;1.71;3.15;1.82;3.34;0;0;0;0;1;166.428571428571
4646;Coop;Slimpie;70;4325;1.73;3.24;1.75;3.23;0;0;0;0;1;158.857142857143
4647;Coop;Slimpie;71;4968;1.73;3.19;1.73;3.15;0;0;0;0;1;231.142857142857
4648;Coop;Slimpie;72;4656;1.78;3.27;1.79;3.48;0;0;0;0;0;187.714285714286
4649;Coop;Slimpie;73;5546;1.83;3.34;1.73;3.14;0;0;0;0;1;253
4650;Coop;Slimpie;74;6131;1.83;3.37;1.78;3.22;0;0;0;0;0;258.285714285714
4651;Coop;Slimpie;75;15311;1.49;2.67;1.81;3.25;79;0;72;0;0;240.142857142857
4652;Coop;Slimpie;76;4395;1.86;3.4;1.82;3.37;0;0;0;0;0;209.428571428571
4653;Coop;Slimpie;77;4263;1.88;3.45;1.82;3.33;0;0;0;0;0;196.428571428571
4654;Coop;Slimpie;78;5384;1.88;3.46;1.87;3.46;0;0;0;0;0;237.285714285714
4655;Coop;Slimpie;79;5951;1.88;3.47;1.88;3.45;0;0;0;0;0;255.714285714286
4656;Coop;Slimpie;80;5029;1.9;3.48;1.92;3.64;0;0;0;0;0;236.142857142857
4657;Coop;Slimpie;81;6121;1.93;3.54;1.87;3.38;0;0;0;0;0;268
4658;Coop;Slimpie;82;7382;1.93;3.57;1.9;3.44;0;0;0;0;0;306.142857142857
4659;Coop;Slimpie;83;18910;1.49;2.65;1.92;3.49;64;0;72;0;0;286
4660;Coop;Slimpie;84;5404;1.9;3.56;1.92;3.53;0;11;0;0;0;255.571428571429
4661;Coop;Slimpie;85;8633;1.33;4.42;1.9;3.51;0;55;0;0;0;233.142857142857
4662;Coop;Slimpie;86;6901;1.5;3.93;1.91;3.48;0;61;0;0;0;222.428571428571
4663;Coop;Slimpie;87;5295;1.63;3.64;1.88;3.55;0;41;0;0;0;198
4664;Coop;Slimpie;88;4668;1.73;3.51;1.85;3.5;0;25;0;0;0;210.857142857143
4665;Coop;Slimpie;89;4393;1.78;3.41;1.83;3.37;0;8;0;0;0;206.285714285714
4666;Coop;Slimpie;90;4467;1.82;3.43;1.84;3.45;0;0;0;0;0;220.285714285714
4667;Coop;Slimpie;91;4440;1.84;3.38;1.86;3.52;0;4;0;0;0;164.285714285714
4668;Coop;Slimpie;92;13102;1.5;2.68;1.86;3.37;62;0;31;0;0;177
4669;Coop;Slimpie;93;4028;1.79;3.29;1.84;3.34;0;9;0;0;0;209.714285714286
4670;Coop;Slimpie;94;4327;1.75;3.19;1.86;3.46;0;0;0;0;0;199
4671;Coop;Slimpie;95;4177;1.75;3.15;1.88;3.41;0;0;0;0;0;141.714285714286
4672;Coop;Slimpie;96;4025;1.74;3.13;1.79;3.23;0;0;0;0;0;99.7142857142857
4673;Coop;Slimpie;97;11561;1.5;2.66;1.85;3.53;48;4;66;0;0;134.714285714286
4674;Coop;Slimpie;98;3954;1.73;3.11;1.74;3.14;0;11;0;0;0;115.857142857143
4675;Coop;Slimpie;99;4070;1.74;3.14;1.77;3.18;0;5;0;0;0;55.8571428571429
4676;Coop;Slimpie;100;3782;1.84;3.32;1.72;3.09;0;5;0;0;0;82.5714285714286
4677;Coop;Slimpie;101;3951;1.78;3.19;1.76;3.19;0;0;0;0;0;114
4678;Coop;Slimpie;102;3873;1.75;3.14;1.76;3.27;0;0;0;0;0;51.8571428571429
4679;Coop;Slimpie;103;4430;1.76;3.17;1.75;3.09;0;0;0;0;0;87.4285714285714
4680;Coop;Slimpie;104;3088;1.76;3.18;1.78;3.21;0;0;0;0;1;73.1428571428571
4681;Coop;Slimpie;105;3679;1.79;3.21;1.76;3.14;0;0;0;0;1;81.2857142857143
4682;Coop;Slimpie;106;4179;1.81;3.25;1.77;3.2;0;0;0;0;0;80.2857142857143
4683;Coop;Slimpie;107;4180;1.81;3.24;1.8;3.23;0;0;0;0;0;65.2857142857143
4684;Coop;Slimpie;108;4493;1.81;3.27;1.84;3.42;0;0;0;0;0;29.8571428571429
4685;Coop;Slimpie;109;4402;1.81;3.26;1.8;3.17;0;0;0;0;0;36.7142857142857
4686;Coop;Slimpie;110;4466;1.81;3.28;1.82;3.31;0;0;0;0;0;75.4285714285714
4687;Coop;Slimpie;111;4664;1.81;3.25;1.81;3.29;0;0;0;0;0;109.142857142857
4688;Coop;Slimpie;112;4612;1.8;3.22;1.79;3.16;0;0;0;0;0;124.714285714286
4689;Coop;Slimpie;113;4694;1.81;3.24;1.81;3.22;0;0;0;0;0;148.142857142857
4690;Coop;Slimpie;114;4593;1.79;3.21;1.83;3.38;0;0;0;0;0;117.428571428571
4691;Coop;Slimpie;115;4562;1.78;3.18;1.82;3.37;0;0;0;0;0;105
4692;Coop;Slimpie;116;4728;1.78;3.17;1.79;3.22;0;0;0;0;0;121.714285714286
4693;Coop;Slimpie;117;4758;1.78;3.14;1.82;3.21;0;0;0;0;0;129.428571428571
4694;Coop;Slimpie;118;16123;1.51;2.62;1.8;3.22;36;6;72;0;0;128.857142857143
4695;Coop;Slimpie;119;4388;1.78;3.12;1.78;3.12;0;0;0;0;0;137.142857142857
4696;Coop;Slimpie;120;5066;1.79;3.13;1.79;3.12;0;0;0;0;1;188.142857142857
4697;Coop;Slimpie;121;4799;1.79;3.12;1.79;3.12;0;0;0;0;1;204.285714285714
4698;Coop;Slimpie;122;4552;1.78;3.11;1.8;3.16;0;0;0;0;0;131
4699;Coop;Slimpie;123;4704;1.76;3.06;1.93;3.35;0;6;0;0;1;137.142857142857
4700;Coop;Slimpie;124;4671;1.78;3.12;1.77;3.09;0;0;0;0;0;168.571428571429
4701;Coop;Slimpie;125;5106;1.78;3.1;1.78;3.09;0;0;0;0;0;188.142857142857
4702;Coop;Slimpie;126;5523;1.78;3.11;1.78;3.11;0;0;0;0;1;201.428571428571
4703;Coop;Slimpie;127;16594;1.51;2.61;1.8;3.14;42;6;73;0;0;219
4704;Coop;Slimpie;128;4384;1.78;3.09;1.79;3.12;0;0;0;0;1;202.571428571429
4705;Coop;Slimpie;129;6295;1.78;3.1;1.78;3.1;0;0;0;0;0;233.857142857143
4706;Coop;Slimpie;130;7398;1.79;3.1;1.78;3.09;0;0;0;0;0;273.428571428571
4707;Coop;Slimpie;131;5778;1.79;3.12;1.77;3.08;0;0;0;0;0;222.428571428571
4708;Coop;Slimpie;132;5011;1.81;3.13;1.78;3.09;0;0;0;0;0;197
4709;Coop;Slimpie;133;4855;1.81;3.13;1.79;3.1;0;0;0;0;0;217.571428571429
4710;Coop;Slimpie;134;8150;1.82;3.15;1.81;3.14;0;0;0;0;0;315.428571428571
4711;Coop;Slimpie;135;19161;1.49;2.57;1.82;3.15;61;0;81;0;0;233.714285714286
4712;Coop;Slimpie;136;4728;1.82;3.14;1.81;3.13;0;5;0;0;0;239.285714285714
4713;Coop;Slimpie;137;4212;1.87;3.22;1.8;3.11;0;6;0;0;0;206.142857142857
4714;Coop;Slimpie;138;4996;1.89;3.27;1.82;3.14;0;0;0;0;0;233.428571428571
4715;Coop;Slimpie;139;6423;1.89;3.27;1.87;3.22;0;0;0;0;0;281.142857142857
4716;Coop;Slimpie;140;4904;1.89;3.26;1.88;3.25;0;0;0;0;0;190.285714285714
4717;Coop;Slimpie;141;4211;1.89;3.25;1.89;3.26;0;0;0;0;0;195.571428571429
4718;Coop;Slimpie;142;4154;1.88;3.24;1.88;3.24;0;0;0;0;0;192
4719;Coop;Slimpie;143;14310;1.58;2.73;1.89;3.26;57;0;81;0;0;192.428571428571
4720;Coop;Slimpie;144;3967;1.83;3.15;1.87;3.22;0;0;0;0;0;157.142857142857
4721;Coop;Slimpie;145;3892;1.8;3.11;1.89;3.26;0;0;0;0;0;142.714285714286
4722;Coop;Slimpie;146;4156;1.81;3.12;1.89;3.27;0;0;0;0;0;166.857142857143
4723;Coop;Slimpie;147;13910;1.49;2.57;1.86;3.21;77;0;80;0;0;164.428571428571
4724;Coop;Slimpie;148;4108;1.79;3.09;1.82;3.13;0;6;0;0;0;124.285714285714
4725;Coop;Slimpie;149;3910;1.8;3.1;1.81;3.13;0;5;0;0;0;110.428571428571
4726;Coop;Slimpie;150;4065;1.8;3.1;1.82;3.13;0;0;0;0;0;74.5714285714286
4727;Coop;Slimpie;151;4349;1.79;3.08;1.8;3.11;0;0;0;0;0;78.7142857142857
4728;Coop;Slimpie;152;4233;1.8;3.1;1.8;3.1;0;0;0;0;0;103.714285714286
4729;Coop;Slimpie;153;3932;1.79;3.08;1.8;3.11;0;0;0;0;0;75.2857142857143
4730;Coop;Slimpie;154;4234;1.79;3.09;1.8;3.11;0;0;0;0;0;79.7142857142857
4731;Coop;Slimpie;155;4399;1.78;3.07;1.78;3.08;0;0;0;0;0;107.571428571429
4732;Coop;Slimpie;156;3270;1.77;3.06;1.8;3.1;0;0;0;0;1;77.5714285714286
4733;Coop;Slimpie;157;3952;1.77;3.06;1.77;3.05;0;0;0;0;1;67.5714285714286
4734;Coop;Slimpie;158;4407;1.77;3.05;1.79;3.08;0;0;0;0;0;92.7142857142857
4735;Coop;Slimpie;159;4412;1.77;3.06;1.78;3.07;0;0;0;0;0;105.571428571429
4736;Coop;Slimpie;160;4384;1.77;3.05;1.77;3.05;0;0;0;0;0;52
4737;Coop;Slimpie;161;4466;1.77;3.06;1.77;3.05;0;0;0;0;0;98.7142857142857
4738;Coop;Slimpie;162;4399;1.77;3.06;1.76;3.04;0;0;0;0;0;93.5714285714286
4739;Coop;Slimpie;163;4408;1.77;3.06;1.79;3.08;0;0;0;0;0;98.5714285714286
4740;Coop;Slimpie;164;4308;1.77;3.05;1.77;3.05;0;0;0;0;0;108
4741;Coop;Slimpie;165;4902;1.75;3.01;1.79;3.09;0;0;0;5.42857142857143;0;93.5714285714286
4742;Coop;Slimpie;166;31890;1.1;1.89;1.78;3.07;78;0;67;66.4285714285714;0;88.8571428571429
4743;Coop;Slimpie;167;6290;1.72;2.96;1.71;2.96;0;0;0;221.142857142857;0;111.428571428571
4744;Coop;Slimpie;168;6064;1.78;3.06;1.77;3.05;0;0;0;623;0;113.428571428571
4745;Coop;Slimpie;169;5333;1.78;3.07;1.77;3.06;0;0;0;1028.85714285714;0;117.142857142857
4746;Coop;Slimpie;170;4921;1.78;3.06;1.77;3.06;0;0;0;990.714285714286;0;103.571428571429
4747;Coop;Slimpie;171;5789;1.78;3.07;1.79;3.08;0;0;0;1086.28571428571;1;209.857142857143
4748;Coop;Slimpie;172;5263;1.78;3.07;1.76;3.04;0;0;0;955.571428571429;1;166.285714285714
4749;Coop;Slimpie;173;5839;1.78;3.07;1.78;3.07;0;0;0;565.714285714286;0;189
4750;Coop;Slimpie;174;5060;1.78;3.06;1.79;3.09;0;0;0;359.571428571429;1;154.857142857143
4751;Coop;Slimpie;175;5451;1.78;3.07;1.77;3.06;0;0;0;270.285714285714;1;188.571428571429
4752;Coop;Slimpie;176;5345;1.78;3.06;1.78;3.06;0;0;0;176.571428571429;0;147.714285714286
4753;Coop;Slimpie;177;5997;1.78;3.07;1.78;3.07;0;0;0;188.714285714286;1;219.142857142857
4754;Coop;Slimpie;178;6621;1.78;3.07;1.78;3.07;0;0;0;137.857142857143;0;208.428571428571
4755;Coop;Slimpie;179;18166;1.51;2.6;1.78;3.06;44;3;64;193.428571428571;1;207.142857142857
4756;Coop;Slimpie;180;5403;1.77;3.06;1.77;3.05;0;0;0;159.571428571429;0;203.285714285714
4757;Coop;Slimpie;181;5698;1.78;3.07;1.78;3.07;0;0;0;85.7142857142857;0;226
4758;Coop;Slimpie;182;7376;1.79;3.09;1.8;3.1;0;0;0;75.8571428571429;0;267.571428571429
4759;Coop;Slimpie;183;5474;1.78;3.07;1.79;3.08;0;0;0;58.7142857142857;0;202.571428571429
4760;Coop;Slimpie;184;4994;1.78;3.07;1.77;3.06;0;0;0;72.2857142857143;0;188
4761;Coop;Slimpie;185;5090;1.78;3.07;1.77;3.06;0;0;0;141.285714285714;0;215.428571428571
4762;Coop;Slimpie;186;5221;1.78;3.07;1.78;3.07;0;0;0;197.142857142857;0;222
4763;Coop;Slimpie;187;5305;1.78;3.08;1.78;3.06;0;0;0;394.285714285714;0;242
4764;Coop;Slimpie;188;7399;1.78;3.07;1.76;3.04;0;0;0;606.571428571429;0;275.428571428571
4765;Coop;Slimpie;189;46667;1.04;1.78;1.8;3.11;72;0;83;556.857142857143;0;315.571428571429
4766;Coop;Slimpie;190;5893;1.78;3.08;1.78;3.07;0;0;0;512.714285714286;0;265.571428571429
4767;Coop;Slimpie;191;4559;1.82;3.14;1.8;3.1;0;0;0;535.571428571429;0;201.714285714286
4768;Coop;Slimpie;192;4409;1.85;3.19;1.8;3.1;0;0;0;832.142857142857;0;195.285714285714
4769;Coop;Slimpie;193;4738;1.85;3.18;1.82;3.15;0;0;0;1233.14285714286;0;198.714285714286
4770;Coop;Slimpie;194;5335;1.81;3.12;1.84;3.17;0;0;0;2039.57142857143;0;242.142857142857
4771;Coop;Slimpie;195;5174;1.77;3.05;1.84;3.18;0;0;0;2892.57142857143;0;201
4772;Coop;Slimpie;196;4857;1.77;3.05;1.83;3.16;0;0;0;4163.28571428571;0;162.857142857143
4773;Coop;Slimpie;197;4775;1.77;3.05;1.83;3.16;0;0;0;6596.42857142857;0;147.285714285714
4774;Coop;Slimpie;198;4947;1.76;3.03;1.79;3.09;0;0;0;8138.71428571429;0;127.857142857143
4775;Coop;Slimpie;199;32012;1.03;1.77;1.78;3.08;38;0;85;9551;0;156.428571428571
4776;Coop;Slimpie;200;4191;1.69;2.91;1.77;3.05;0;0;0;9076;0;140.714285714286
4777;Coop;Slimpie;201;4443;1.63;2.81;1.76;3.03;0;0;0;5899.42857142857;0;143.428571428571
4778;Coop;Slimpie;202;4487;1.64;2.82;1.78;3.07;0;0;0;5256.14285714286;0;143.285714285714
4779;Coop;Slimpie;203;4674;1.64;2.82;1.71;2.94;0;0;0;5291.57142857143;0;123
4780;Coop;Slimpie;204;4827;1.64;2.82;1.65;2.85;0;0;0;4827.28571428571;0;92.1428571428571
4781;Coop;Slimpie;205;4483;1.64;2.82;1.64;2.83;0;0;0;6360.14285714286;0;68.7142857142857
4782;Coop;Slimpie;206;4866;1.64;2.82;1.64;2.82;0;0;0;8968.71428571429;0;48.2857142857143
4783;Coop;Slimpie;207;5416;1.64;2.83;1.63;2.82;0;0;0;11617.8571428571;0;103.428571428571
4784;Coop;Slimpie;208;4023;1.64;2.83;1.64;2.83;0;0;0;9461.28571428571;1;100
4785;Coop;Teisseire;1;799;2.76;3.68;2.75;3.66;0;0;0;0;1;42.1428571428571
4786;Coop;Teisseire;2;903;2.76;3.68;2.76;3.69;0;0;0;0;0;66.8571428571429
4787;Coop;Teisseire;3;939;2.76;3.68;2.75;3.67;0;0;0;0;0;26.5714285714286
4788;Coop;Teisseire;4;944;2.76;3.67;2.76;3.68;0;0;0;0;0;33.2857142857143
4789;Coop;Teisseire;5;981;2.76;3.67;2.75;3.66;0;0;0;0;0;81.4285714285714
4790;Coop;Teisseire;6;924;2.76;3.68;2.76;3.68;0;0;0;0;0;25.4285714285714
4791;Coop;Teisseire;7;930;2.77;3.69;2.77;3.69;0;0;0;0;0;87.5714285714286
4792;Coop;Teisseire;8;922;2.76;3.68;2.75;3.67;0;0;0;0;0;100.142857142857
4793;Coop;Teisseire;9;885;2.76;3.68;2.75;3.67;0;0;0;0;0;96.1428571428571
4794;Coop;Teisseire;10;961;2.76;3.68;2.75;3.67;0;0;0;0;0;110.142857142857
4795;Coop;Teisseire;11;985;2.75;3.67;2.76;3.68;0;0;0;0;0;138.714285714286
4796;Coop;Teisseire;12;968;2.76;3.68;2.76;3.68;0;0;0;0;0;127
4797;Coop;Teisseire;13;973;2.77;3.69;2.77;3.69;0;0;0;0;0;175
4798;Coop;Teisseire;14;1061;2.75;3.66;2.75;3.67;0;0;0;0;0;145.142857142857
4799;Coop;Teisseire;15;1065;2.76;3.68;2.76;3.68;0;0;0;0;1;143.714285714286
4800;Coop;Teisseire;16;886;2.75;3.67;2.76;3.68;0;0;0;0;1;114.571428571429
4801;Coop;Teisseire;17;1021;2.75;3.66;2.74;3.66;0;0;0;0;1;116.142857142857
4802;Coop;Teisseire;18;997;2.75;3.67;2.76;3.68;0;0;0;0;1;151
4803;Coop;Teisseire;19;1172;2.76;3.68;2.74;3.66;0;0;0;0;0;177.428571428571
4804;Coop;Teisseire;20;1185;2.76;3.68;2.76;3.68;0;0;0;0;0;215.428571428571
4805;Coop;Teisseire;21;1411;2.74;3.66;2.74;3.65;0;0;0;0;1;242.285714285714
4806;Coop;Teisseire;22;1340;2.76;3.68;2.75;3.67;0;0;0;0;0;246.142857142857
4807;Coop;Teisseire;23;1179;2.76;3.67;2.75;3.67;0;0;0;0;1;205.571428571429
4808;Coop;Teisseire;24;1271;2.76;3.68;2.74;3.66;0;0;0;0;0;225.285714285714
4809;Coop;Teisseire;25;1463;2.76;3.68;2.75;3.67;0;0;0;0;0;267.285714285714
4810;Coop;Teisseire;26;1138;2.75;3.67;2.76;3.68;0;0;0;0;0;209.714285714286
4811;Coop;Teisseire;27;1216;2.76;3.68;2.75;3.67;0;0;0;0;0;238
4812;Coop;Teisseire;28;1044;2.76;3.68;2.75;3.66;0;0;0;0;0;212.285714285714
4813;Coop;Teisseire;29;1150;2.75;3.67;2.76;3.68;0;0;0;0;0;244.142857142857
4814;Coop;Teisseire;30;940;2.75;3.67;2.74;3.65;0;0;0;0;0;208.285714285714
4815;Coop;Teisseire;31;889;2.76;3.68;2.74;3.65;0;0;0;0;0;221.571428571429
4816;Coop;Teisseire;32;907;2.77;3.69;2.75;3.66;0;0;0;0;0;210.857142857143
4817;Coop;Teisseire;33;826;2.78;3.7;2.76;3.68;0;0;0;0;0;214.714285714286
4818;Coop;Teisseire;34;1053;2.77;3.7;2.78;3.7;0;0;0;0;0;228.142857142857
4819;Coop;Teisseire;35;1045;2.78;3.7;2.77;3.69;0;0;0;0;0;230.571428571429
4820;Coop;Teisseire;36;961;2.78;3.71;2.78;3.7;0;0;0;0;0;190.857142857143
4821;Coop;Teisseire;37;1015;2.78;3.7;2.79;3.72;0;0;0;0;0;163.857142857143
4822;Coop;Teisseire;38;945;2.77;3.69;2.78;3.7;0;0;0;0;0;177.714285714286
4823;Coop;Teisseire;39;1534;2.35;3.13;2.86;3.82;77;5;17;0;0;192.714285714286
4824;Coop;Teisseire;40;900;2.74;3.66;2.8;3.73;0;0;0;0;0;160.285714285714
4825;Coop;Teisseire;41;851;2.76;3.68;2.76;3.68;0;0;0;0;0;163.142857142857
4826;Coop;Teisseire;42;858;2.77;3.69;2.74;3.66;0;0;0;0;0;194.714285714286
4827;Coop;Teisseire;43;930;2.78;3.7;2.78;3.71;0;0;0;0;0;156.857142857143
4828;Coop;Teisseire;44;855;2.77;3.7;2.78;3.71;0;0;0;0;0;130.714285714286
4829;Coop;Teisseire;45;880;2.78;3.71;2.78;3.71;0;0;0;0;0;102.142857142857
4830;Coop;Teisseire;46;896;2.78;3.7;2.76;3.68;0;0;0;0;0;96.2857142857143
4831;Coop;Teisseire;47;869;2.78;3.7;2.78;3.71;0;0;0;0;0;112
4832;Coop;Teisseire;48;890;2.77;3.7;2.78;3.7;0;0;0;0;0;53.1428571428571
4833;Coop;Teisseire;49;854;2.77;3.7;2.77;3.69;0;0;0;0;0;74.1428571428571
4834;Coop;Teisseire;50;915;2.77;3.69;2.78;3.7;0;0;0;0;0;45.8571428571429
4835;Coop;Teisseire;51;954;2.77;3.7;2.77;3.7;0;0;0;0;0;84
4836;Coop;Teisseire;52;613;2.77;3.69;2.77;3.7;0;0;0;0;1;81.2857142857143
4837;Coop;Teisseire;53;755;2.77;3.69;2.76;3.68;0;0;0;0;1;98.2857142857143
4838;Coop;Teisseire;54;914;2.77;3.69;2.77;3.69;0;0;0;0;0;57.7142857142857
4839;Coop;Teisseire;55;996;2.77;3.69;2.79;3.72;0;0;0;0;0;66.8571428571429
4840;Coop;Teisseire;56;1015;2.77;3.7;2.76;3.68;0;0;0;0;0;94.1428571428571
4841;Coop;Teisseire;57;1083;2.77;3.69;2.77;3.69;0;0;0;0;0;79.8571428571429
4842;Coop;Teisseire;58;1003;2.78;3.7;2.77;3.69;0;0;0;0;0;35.4285714285714
4843;Coop;Teisseire;59;1025;2.78;3.7;2.77;3.69;0;0;0;0;0;73.7142857142857
4844;Coop;Teisseire;60;1044;2.77;3.7;2.78;3.7;0;0;0;0;0;45.4285714285714
4845;Coop;Teisseire;61;1050;2.77;3.7;2.78;3.71;0;0;0;0;0;-4.71428571428571
4846;Coop;Teisseire;62;1177;2.77;3.7;2.77;3.69;0;0;0;0;0;108.571428571429
4847;Coop;Teisseire;63;1124;2.78;3.7;2.78;3.7;0;0;0;0;0;93
4848;Coop;Teisseire;64;1127;2.77;3.7;2.77;3.69;0;0;0;0;0;73.5714285714286
4849;Coop;Teisseire;65;1120;2.78;3.7;2.78;3.71;0;0;0;0;1;111
4850;Coop;Teisseire;66;1115;2.77;3.7;2.77;3.69;0;0;0;0;1;139.571428571429
4851;Coop;Teisseire;67;1212;2.77;3.69;2.77;3.69;0;0;0;0;0;176.428571428571
4852;Coop;Teisseire;68;1343;2.77;3.7;2.76;3.68;0;0;0;0;0;218.714285714286
4853;Coop;Teisseire;69;1096;2.77;3.69;2.76;3.68;0;0;0;0;1;166.428571428571
4854;Coop;Teisseire;70;1084;2.77;3.7;2.77;3.69;0;0;0;0;1;158.857142857143
4855;Coop;Teisseire;71;1236;2.78;3.7;2.77;3.7;0;0;0;0;1;231.142857142857
