Chain;Brand;Week;UnitSales;PricePU;PricePL;BasePricePU;BasePricePL;FeatOnly;DispOnly;FeatDisp
Coop;PrivateLabel;wk 44 18;14629;1.51;1.95;1.47;1.87;0;0;0
Coop;PrivateLabel;wk 45 18;17990;1.63;2.12;1.59;2.04;0;0;0
Coop;PrivateLabel;wk 46 18;15712;1.51;1.95;1.47;1.87;0;0;0
Coop;PrivateLabel;wk 47 18;16189;1.55;1.99;1.51;1.94;0;0;0
Coop;PrivateLabel;wk 48 18;14459;1.62;2.09;1.5;1.93;0;0;0
Coop;PrivateLabel;wk 49 18;26758;1.38;1.81;1.56;2.03;74;0;74
Coop;PrivateLabel;wk 50 18;12611;1.58;2.04;1.56;1.98;0;0;0
Coop;PrivateLabel;wk 51 18;14162;1.59;2.05;1.62;2.1;0;0;0
Coop;PrivateLabel;wk 52 18;9307;1.56;2.03;1.58;2.04;0;0;0
Coop;PrivateLabel;wk 01 19;11189;1.59;2.07;1.57;2.03;0;0;0
Coop;PrivateLabel;wk 02 19;19435;1.59;2.08;1.59;2.06;60;12;65
Coop;PrivateLabel;wk 03 19;13704;1.62;2.11;1.56;2;0;16;0
Coop;PrivateLabel;wk 04 19;13785;1.56;2.01;1.63;2.14;0;0;0
Coop;PrivateLabel;wk 05 19;13185;1.6;2.07;1.6;2.07;0;0;0
Coop;PrivateLabel;wk 06 19;14152;1.61;2.08;1.59;2.04;0;0;0
Coop;PrivateLabel;wk 07 19;14777;1.56;2.01;1.61;2.08;0;0;0
Coop;PrivateLabel;wk 08 19;26791;1.3;1.71;1.51;1.92;84;0;61
Coop;PrivateLabel;wk 09 19;15461;1.54;1.99;1.57;2.04;0;0;0
Coop;PrivateLabel;wk 10 19;14633;1.54;1.99;1.51;1.94;0;0;0
Coop;PrivateLabel;wk 11 19;14047;1.49;1.93;1.48;1.9;0;0;0
Coop;PrivateLabel;wk 12 19;14990;1.51;1.95;1.48;1.9;0;0;0
Coop;PrivateLabel;wk 13 19;15906;1.51;1.94;1.45;1.87;0;0;0
Coop;PrivateLabel;wk 14 19;15733;1.52;1.96;1.45;1.83;0;0;0
Coop;PrivateLabel;wk 15 19;16968;1.51;1.94;1.5;1.93;0;0;0
Coop;PrivateLabel;wk 16 19;17507;1.49;1.91;1.51;1.94;0;0;0
Coop;PrivateLabel;wk 17 19;16595;1.49;1.92;1.53;1.96;0;1;0
Coop;PrivateLabel;wk 18 19;14904;1.51;1.96;1.52;1.97;0;0;0
Coop;PrivateLabel;wk 19 19;15337;1.52;1.97;1.5;1.93;0;0;0
Coop;PrivateLabel;wk 20 19;15149;1.53;1.98;1.53;1.98;0;0;0
Coop;PrivateLabel;wk 21 19;16927;1.5;1.94;1.47;1.88;0;0;0
Coop;PrivateLabel;wk 22 19;16764;1.47;1.89;1.49;1.92;0;0;0
Coop;PrivateLabel;wk 23 19;18106;1.51;1.95;1.49;1.89;0;0;0
Coop;PrivateLabel;wk 24 19;16683;1.49;1.91;1.48;1.9;0;0;0
Coop;PrivateLabel;wk 25 19;20041;1.53;1.96;1.5;1.93;0;0;0
Coop;PrivateLabel;wk 26 19;23341;1.54;1.96;1.47;1.86;0;5;0
Coop;PrivateLabel;wk 27 19;18876;1.5;1.93;1.43;1.8;0;0;0
Coop;PrivateLabel;wk 28 19;15420;1.43;1.82;1.46;1.84;0;10;0
Coop;PrivateLabel;wk 29 19;16320;1.48;1.9;1.51;1.92;0;10;0
Coop;PrivateLabel;wk 30 19;25096;1.47;1.85;1.46;1.83;0;11;0
Coop;PrivateLabel;wk 31 19;17676;1.47;1.87;1.47;1.88;0;15;0
Coop;PrivateLabel;wk 32 19;16984;1.46;1.84;1.48;1.9;0;11;0
Coop;PrivateLabel;wk 33 19;14297;1.49;1.89;1.44;1.82;0;19;0
Coop;PrivateLabel;wk 34 19;17855;1.46;1.85;1.46;1.84;0;10;0
Coop;PrivateLabel;wk 35 19;20028;1.42;1.78;1.43;1.8;0;2;0
Coop;PrivateLabel;wk 36 19;15814;1.46;1.85;1.42;1.79;0;0;0
Coop;PrivateLabel;wk 37 19;15065;1.45;1.84;1.44;1.81;0;0;0
Coop;PrivateLabel;wk 38 19;14906;1.48;1.87;1.45;1.82;0;0;0
Coop;PrivateLabel;wk 39 19;15789;1.54;1.94;1.53;1.95;0;0;0
Coop;PrivateLabel;wk 40 19;13996;1.52;1.92;1.48;1.87;0;0;0
Coop;PrivateLabel;wk 41 19;14233;1.55;1.94;1.53;1.94;0;0;0
Coop;PrivateLabel;wk 42 19;15014;1.55;1.95;1.51;1.9;0;0;0
Coop;PrivateLabel;wk 43 19;14539;1.56;1.96;1.54;1.93;0;0;0
Coop;PrivateLabel;wk 44 19;14911;1.58;1.99;1.51;1.91;0;0;0
Coop;PrivateLabel;wk 45 19;17304;1.69;2.15;1.66;2.11;0;0;0
Coop;PrivateLabel;wk 46 19;13855;1.54;1.92;1.54;1.93;0;0;0
Coop;PrivateLabel;wk 47 19;14723;1.55;1.94;1.54;1.93;0;0;0
Coop;PrivateLabel;wk 48 19;14426;1.55;1.94;1.55;1.96;0;0;0
Coop;PrivateLabel;wk 49 19;19562;1.6;2.04;1.6;2.03;83;0;51
Coop;PrivateLabel;wk 50 19;13721;1.5;1.87;1.54;1.94;0;0;0
Coop;PrivateLabel;wk 51 19;14936;1.57;1.97;1.54;1.92;0;0;0
Coop;PrivateLabel;wk 52 19;10130;1.59;2.01;1.57;1.98;0;0;0
Coop;PrivateLabel;wk 01 20;12323;1.6;2.02;1.54;1.93;0;0;0
Coop;PrivateLabel;wk 02 20;13356;1.56;1.97;1.58;1.99;0;0;0
Coop;PrivateLabel;wk 03 20;13619;1.53;1.92;1.53;1.9;0;0;0
Coop;PrivateLabel;wk 04 20;13936;1.57;1.97;1.59;2.01;0;0;0
Coop;PrivateLabel;wk 05 20;13485;1.57;1.97;1.52;1.89;0;0;0
Coop;PrivateLabel;wk 06 20;13813;1.57;1.97;1.56;1.97;0;0;0
Coop;PrivateLabel;wk 07 20;13812;1.57;1.97;1.54;1.93;0;0;0
Coop;PrivateLabel;wk 08 20;13803;1.52;1.89;1.59;2;0;0;0
Coop;PrivateLabel;wk 09 20;14147;1.59;2;1.57;1.97;0;0;0
Coop;PrivateLabel;wk 10 20;13873;1.58;1.99;1.57;1.96;0;0;0
Coop;PrivateLabel;wk 11 20;21239;1.58;1.98;1.56;1.92;0;0;0
Coop;PrivateLabel;wk 12 20;19998;1.58;1.98;1.57;1.94;0;0;0
Coop;PrivateLabel;wk 13 20;18465;1.59;2.01;1.62;2.03;0;0;0
Coop;PrivateLabel;wk 14 20;14791;1.62;2.03;1.64;2.06;0;0;0
Coop;PrivateLabel;wk 15 20;16247;1.55;1.96;1.61;2;80;0;0
Coop;PrivateLabel;wk 16 20;14738;1.6;2;1.55;1.93;0;0;0
Coop;PrivateLabel;wk 17 20;15483;1.61;2.01;1.62;2.04;0;0;0
Coop;PrivateLabel;wk 18 20;13978;1.6;2.01;1.58;1.98;0;0;0
Coop;PrivateLabel;wk 19 20;15659;1.57;1.96;1.57;1.94;0;0;0
Coop;PrivateLabel;wk 20 20;14829;1.55;1.93;1.59;1.99;0;0;0
Coop;PrivateLabel;wk 21 20;16585;1.58;1.97;1.63;2.04;0;0;0
Coop;PrivateLabel;wk 22 20;17107;1.59;2;1.59;1.98;0;0;0
Coop;PrivateLabel;wk 23 20;16366;1.57;1.96;1.56;1.96;0;0;0
Coop;PrivateLabel;wk 24 20;15909;1.58;1.98;1.57;1.96;0;0;0
Coop;PrivateLabel;wk 25 20;15482;1.49;1.84;1.56;1.94;0;0;0
Coop;PrivateLabel;wk 26 20;21400;1.55;1.93;1.57;1.95;0;0;0
Coop;PrivateLabel;wk 27 20;16521;1.54;1.92;1.49;1.84;0;0;0
Coop;PrivateLabel;wk 28 20;13761;1.58;1.96;1.56;1.93;0;0;0
Coop;PrivateLabel;wk 29 20;15016;1.55;1.92;1.56;1.92;0;0;0
Coop;PrivateLabel;wk 30 20;13770;1.49;1.85;1.61;2.02;0;0;0
Coop;PrivateLabel;wk 31 20;25111;1.34;1.72;1.51;1.85;81;0;66
Coop;PrivateLabel;wk 32 20;19966;1.54;1.91;1.52;1.87;0;15;0
Coop;PrivateLabel;wk 33 20;24374;1.51;1.87;1.53;1.88;0;9;0
Coop;PrivateLabel;wk 34 20;19340;1.52;1.88;1.49;1.84;0;0;0
Coop;PrivateLabel;wk 35 20;14022;1.56;1.93;1.49;1.82;0;3;0
Coop;PrivateLabel;wk 36 20;15054;1.55;1.93;1.55;1.92;0;0;0
Coop;PrivateLabel;wk 37 20;15205;1.55;1.92;1.58;1.96;0;0;0
Coop;PrivateLabel;wk 38 20;16292;1.49;1.84;1.53;1.89;0;0;0
Coop;PrivateLabel;wk 39 20;15971;1.53;1.9;1.47;1.79;0;0;0
Coop;PrivateLabel;wk 40 20;14641;1.55;1.94;1.56;1.95;0;0;0
Coop;PrivateLabel;wk 41 20;13517;1.52;1.89;1.53;1.91;0;0;0
Coop;PrivateLabel;wk 42 20;13989;1.56;1.94;1.57;1.95;0;0;0
Coop;PrivateLabel;wk 43 20;14241;1.56;1.95;1.5;1.85;0;0;0
Coop;PrivateLabel;wk 44 20;14091;1.57;1.97;1.56;1.94;67;0;0
Coop;PrivateLabel;wk 45 20;13831;1.53;1.9;1.53;1.91;0;0;0
Coop;PrivateLabel;wk 46 20;13766;1.52;1.89;1.58;2.01;0;0;0
Coop;PrivateLabel;wk 47 20;14029;1.55;1.94;1.61;2.04;0;0;0
Coop;PrivateLabel;wk 48 20;13951;1.57;1.97;1.62;2.06;0;0;0
Coop;PrivateLabel;wk 49 20;11508;1.64;2.08;1.61;2.03;0;0;0
Coop;PrivateLabel;wk 50 20;12735;1.65;2.11;1.56;1.96;0;0;0
Coop;PrivateLabel;wk 51 20;13615;1.66;2.12;1.62;2.05;0;0;0
Coop;PrivateLabel;wk 52 20;10120;1.69;2.18;1.61;2.05;0;0;0
Coop;EuroShopper;wk 01 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 02 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 03 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 04 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 05 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 06 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 07 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 08 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 09 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 10 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 11 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 12 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 13 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 14 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 15 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 16 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 17 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 18 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 19 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 20 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 21 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 22 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 23 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 24 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 25 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 26 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 27 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 28 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 29 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 30 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 31 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 32 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 33 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 34 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 35 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 36 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 37 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 38 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 39 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 40 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 41 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 42 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 43 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 44 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 45 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 46 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 47 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 48 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 49 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 50 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 51 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 52 17;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 01 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 02 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 03 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 04 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 05 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 06 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 07 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 08 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 09 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 10 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 11 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 12 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 13 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 14 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 15 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 16 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 17 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 18 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 19 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 20 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 21 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 22 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 23 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 24 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 25 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 26 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 27 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 28 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 29 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 30 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 31 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 32 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 33 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 34 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 35 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 36 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 37 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 38 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 39 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 40 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 41 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 42 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 43 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 44 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 45 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 46 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 47 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 48 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 49 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 50 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 51 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 52 18;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 01 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 02 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 03 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 04 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 05 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 06 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 07 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 08 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 09 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 10 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 11 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 12 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 13 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 14 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 15 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 16 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 17 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 18 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 19 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 20 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 21 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 22 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 23 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 24 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 25 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 26 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 27 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 28 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 29 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 30 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 31 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 32 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 33 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 34 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 35 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 36 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 37 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 38 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 39 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 40 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 41 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 42 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 43 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 44 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 45 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 46 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 47 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 48 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 49 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 50 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 51 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 52 19;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 01 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 02 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 03 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 04 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 05 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 06 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 07 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 08 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 09 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 10 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 11 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 12 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 13 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 14 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 15 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 16 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 17 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 18 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 19 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 20 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 21 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 22 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 23 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 24 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 25 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 26 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 27 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 28 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 29 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 30 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 31 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 32 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 33 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 34 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 35 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 36 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 37 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 38 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 39 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 40 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 41 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 42 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 43 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 44 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 45 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 46 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 47 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 48 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 49 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 50 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 51 20;0;0;0;0;0;0;0;0
Coop;EuroShopper;wk 52 20;0;0;0;0;0;0;0;0
Coop;KarvanCevitam;wk 01 17;10109;2.98;4.13;2.96;4.1;0;0;0
Coop;KarvanCevitam;wk 02 17;10785;2.99;4.13;2.96;4.05;0;0;0
Coop;KarvanCevitam;wk 03 17;11920;2.98;4.12;2.99;4.08;0;14;0
Coop;KarvanCevitam;wk 04 17;11677;2.98;4.12;2.97;4.11;0;0;0
Coop;KarvanCevitam;wk 05 17;11427;2.97;4.12;2.97;4.19;0;0;0
Coop;KarvanCevitam;wk 06 17;24126;2.34;3.19;2.98;4.15;84;4;83
Coop;KarvanCevitam;wk 07 17;10099;2.95;4.13;3.08;4.33;0;2;0
Coop;KarvanCevitam;wk 08 17;10001;2.97;4.17;2.98;4.17;0;0;0
Coop;KarvanCevitam;wk 09 17;10715;2.97;4.12;2.97;4.16;0;0;0
Coop;KarvanCevitam;wk 10 17;11755;2.97;4.12;2.99;4.13;0;0;0
Coop;KarvanCevitam;wk 11 17;11384;2.97;4.12;2.97;4.12;0;0;0
Coop;KarvanCevitam;wk 12 17;12535;2.94;4.06;2.99;4.17;0;0;0
Coop;KarvanCevitam;wk 13 17;89848;2;2.72;2.97;4.11;98;0;90
Coop;KarvanCevitam;wk 14 17;10964;2.85;3.99;3;4.16;0;4;0
Coop;KarvanCevitam;wk 15 17;11950;2.94;4.1;2.95;4.12;0;3;0
Coop;KarvanCevitam;wk 16 17;9810;2.94;4.16;2.95;4.19;0;2;0
Coop;KarvanCevitam;wk 17 17;10935;2.92;4.1;2.91;4.1;0;0;0
Coop;KarvanCevitam;wk 18 17;11030;2.91;4.06;2.91;4.08;0;0;0
Coop;KarvanCevitam;wk 19 17;11771;2.95;4.15;2.95;4.1;0;3;0
Coop;KarvanCevitam;wk 20 17;13794;2.96;4.17;2.95;4.16;0;3;0
Coop;KarvanCevitam;wk 21 17;17434;2.95;4.21;2.96;4.18;0;0;0
Coop;KarvanCevitam;wk 22 17;16673;2.97;4.22;2.97;4.19;0;0;0
Coop;KarvanCevitam;wk 23 17;12843;2.96;4.16;2.97;4.18;0;3;0
Coop;KarvanCevitam;wk 24 17;13885;2.96;4.19;2.96;4.17;0;9;0
Coop;KarvanCevitam;wk 25 17;17829;2.96;4.22;2.96;4.15;0;6;0
Coop;KarvanCevitam;wk 26 17;13134;2.95;4.14;2.97;4.19;0;6;0
Coop;KarvanCevitam;wk 27 17;39106;2.29;3.16;2.98;4.19;100;2;95
Coop;KarvanCevitam;wk 28 17;12287;2.92;4.2;2.91;4.12;0;4;0
Coop;KarvanCevitam;wk 29 17;13689;2.96;4.29;2.97;4.23;0;3;0
Coop;KarvanCevitam;wk 30 17;11084;2.97;4.29;2.98;4.24;0;0;0
Coop;KarvanCevitam;wk 31 17;10790;2.97;4.27;2.98;4.24;0;6;0
Coop;KarvanCevitam;wk 32 17;10518;2.97;4.23;2.97;4.31;0;6;0
Coop;KarvanCevitam;wk 33 17;25095;2.29;3.17;2.97;4.19;71;6;37
Coop;KarvanCevitam;wk 34 17;11801;2.95;4.2;2.96;4.2;0;13;0
Coop;KarvanCevitam;wk 35 17;12952;2.97;4.2;2.96;4.24;0;0;0
Coop;KarvanCevitam;wk 36 17;11076;2.98;4.18;2.98;4.31;0;0;0
Coop;KarvanCevitam;wk 37 17;10147;2.98;4.16;2.97;4.18;0;0;0
Coop;KarvanCevitam;wk 38 17;10063;2.98;4.17;2.98;4.23;0;0;0
Coop;KarvanCevitam;wk 39 17;11021;2.96;4.11;2.96;4.12;0;0;0
Coop;KarvanCevitam;wk 40 17;74448;1.97;2.67;2.99;4.14;72;0;50
Coop;KarvanCevitam;wk 41 17;9319;2.87;4.02;3.03;4.29;0;4;0
Coop;KarvanCevitam;wk 42 17;9381;2.94;4.14;2.97;4.19;0;0;0
